timestamp,pid,name,value,unit
2025-07-17 02:02:10,O2_B2S1,O2_B2S1,0.445 volt,volt
2025-07-17 02:02:10,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:10,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:10,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:10,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:10,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:11,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:11,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:11,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:11,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:11,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:11,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:11,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:11,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:11,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:11,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:12,O2_B2S1,O2_B2S1,0.445 volt,volt
2025-07-17 02:02:12,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:12,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:12,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:12,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:12,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:13,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:13,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:13,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:13,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:13,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:13,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:13,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:13,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:13,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:13,O2_B1S1,O2_B1S1,0.435 volt,volt
2025-07-17 02:02:13,O2_B2S1,O2_B2S1,0.435 volt,volt
2025-07-17 02:02:14,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:14,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:14,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:14,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:14,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:14,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:15,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:15,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:15,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:15,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:15,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:15,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:15,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:15,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:15,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:15,O2_B2S1,O2_B2S1,0.45 volt,volt
2025-07-17 02:02:15,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:15,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:15,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:16,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:16,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:16,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:16,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:16,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:17,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:17,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:17,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:17,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:17,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:17,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:17,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:17,O2_B2S1,O2_B2S1,0.445 volt,volt
2025-07-17 02:02:17,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:17,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:17,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:17,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:18,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:18,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:18,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:18,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:18,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:18,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:19,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:19,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:19,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:19,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:19,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:19,O2_B2S1,O2_B2S1,0.435 volt,volt
2025-07-17 02:02:19,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:19,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:19,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:19,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:19,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:20,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:20,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:20,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:20,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:20,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:20,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:21,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:21,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:21,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:21,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:21,O2_B2S1,O2_B2S1,0.45 volt,volt
2025-07-17 02:02:21,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:21,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:21,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:21,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:21,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:22,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:22,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:22,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:22,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:22,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:22,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:22,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:23,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:23,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:23,O2_B1S1,O2_B1S1,0.44 volt,volt
2025-07-17 02:02:23,O2_B2S1,O2_B2S1,0.445 volt,volt
2025-07-17 02:02:23,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:23,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:23,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:23,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:23,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:24,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:24,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:24,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:24,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:24,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:24,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:24,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:24,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:24,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:25,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:25,O2_B2S1,O2_B2S1,0.44 volt,volt
2025-07-17 02:02:25,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:25,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:25,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:25,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:25,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:26,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:26,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:26,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:26,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:26,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:26,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:26,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:26,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:26,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:26,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:27,O2_B2S1,O2_B2S1,0.445 volt,volt
2025-07-17 02:02:27,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:27,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:27,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:27,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:27,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:28,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:28,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:28,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:28,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:28,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:28,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:28,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:28,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:28,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:28,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:28,O2_B2S1,O2_B2S1,0.445 volt,volt
2025-07-17 02:02:28,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:29,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:29,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:29,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:29,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:29,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:30,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:30,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:30,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:30,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:30,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:30,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:30,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:30,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:30,O2_B1S1,O2_B1S1,0.435 volt,volt
2025-07-17 02:02:30,O2_B2S1,O2_B2S1,0.44 volt,volt
2025-07-17 02:02:30,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:30,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:31,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:31,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:31,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:31,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:31,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:32,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:32,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:32,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:32,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:32,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:32,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:32,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:32,O2_B1S1,O2_B1S1,0.44 volt,volt
2025-07-17 02:02:32,O2_B2S1,O2_B2S1,0.445 volt,volt
2025-07-17 02:02:32,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:32,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:32,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:33,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:33,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:33,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:33,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:33,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:34,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:34,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:34,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:34,MAF,MAF,0.0 gps,gps
2025-07-17 02:02:34,INTAKE_PRESSURE,INTAKE_PRESSURE,98 kilopascal,kilopascal
2025-07-17 02:02:34,TIMING_ADVANCE,TIMING_ADVANCE,0.0 degree,degree
2025-07-17 02:02:34,O2_B1S1,O2_B1S1,0.445 volt,volt
2025-07-17 02:02:34,O2_B2S1,O2_B2S1,0.44 volt,volt
2025-07-17 02:02:34,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:34,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:34,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:34,SHORT_FUEL_TRIM_1,SHORT_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:35,LONG_FUEL_TRIM_1,LONG_FUEL_TRIM_1,0.0 percent,percent
2025-07-17 02:02:35,RPM,RPM,0.0 revolutions_per_minute,revolutions_per_minute
2025-07-17 02:02:35,SPEED,SPEED,0.0 kilometer_per_hour,kilometer_per_hour
2025-07-17 02:02:35,ENGINE_LOAD,ENGINE_LOAD,0.0 percent,percent
2025-07-17 02:02:35,COOLANT_TEMP,COOLANT_TEMP,22 degree_Celsius,degree_Celsius
2025-07-17 02:02:35,INTAKE_TEMP,INTAKE_TEMP,25 degree_Celsius,degree_Celsius
2025-07-17 02:02:36,THROTTLE_POS,THROTTLE_POS,0.0 percent,percent
2025-07-17 02:02:36,MAF,MAF,0.0 gps,gps
